"ID","Date","Location","Tweet","Quoted Tweet Text",,
"1261083369007394818","2020-05-14 23:57:59","Perú","@MarisaGlave @pavese ¡Pedido de ayuda!
El dirigente de Jicamarca es positivo Covid-19. Está desahuciado y vive con sus dos pequeños. No lo quieren auxiliar y está en la extrema pobreza. Por favor, es urgente.
@Minsa_Peru @MimpPeru @MartinVizcarraC
 //Martiza Panduro 993184951 / José Pascual 966640176",,,
"1261083367187120130","2020-05-14 23:57:59","Pereira, Colombia","@LAAZCARATE Cuanta gente mata el hambre en el mundo? 6 millones de niños menores de 5 años en 1 año, para mi  el tapa bocas más grande el hambre.
Cuanta gente mata el dengue en Colombia? El dengue tiene una tasa de mortalidad del 2.5%.
Covid-19 existe pero se creó para robar al pueblo..",,,
"1261083360379756544","2020-05-14 23:57:57","Santiago de Chile","#Covid_19 🔴 EN VIVO: ""Estamos disponibles para apoyar todo lo que vaya en beneficio de la población"" - Ma. Angélica Baeza, pdta. Colegio Enfermeras.
Facebook Live: https://t.co/1bVmfxVMj9
YouTube: https://t.co/FiegVzNy5D",,,
"1261083359255711749","2020-05-14 23:57:57","Dominican Republic","Hilo para sobrevivir financieramente en tiempos de coronavirus 😷👇🏽 https://t.co/diBhEUqSub","Pues como familares, conocidos y relacionados saben ya a toelmundo en USA le ta llegando estímulo US$1,200.00 le advertí a Mamá 
Que siempre la cogen de buenagente
Que tan pronto reciba llamada salude con:
—Ay toy bien pero sin un chele, ¿y porallá cómo tan?",,
"1261083359255695366","2020-05-14 23:57:57","Ciudad Autónoma de Buenos Aire","@valle_nora Algunos periodistas se colgaron  del covid 19 para tener audiencia y c nota cada ves más sus pocas luces para dar noticias está pandemia saco a la luz lo ignorancia  de muchos de la tv !",,,
"1261083358294978560","2020-05-14 23:57:57","Colima, Colima","Reportan nuevo brote de Covid en otro asilo de ancianos de Nuevo León
https://t.co/z9ILZHBGRv https://t.co/2zi19vHJM3",,,
"1261083352582500352","2020-05-14 23:57:55","Lima","@gusgart @AdrianzenEduard Seguro que Venezuela controló los precios porque pudo ver venir la pandemia con quinquenios de anticipación .",,,
"1261083347935100929","2020-05-14 23:57:54","San Luis Potosí, México","#Local 😷 Debe mantenerse la coordinación entre autoridades y sociedad para enfrentar el Covid: Diputada
➡️ https://t.co/2WHlq6i14S https://t.co/kh55KtdF1r",,,
"1261083346853036033","2020-05-14 23:57:54","El Valle de Atemajac","A esa fiesta del Covid le hace falta un Glenfiddish.",,,
"1261083344860860416","2020-05-14 23:57:53","Lima, Perú","¿Es Un Buen Momento Para Vender Tu Departamento?
La crisis del coronavirus está desestabilizando a la gente y más a aquellos que estaban vendiendo su departamento y no lo pudieron cerrar antes de la pandemia. ¿Es un buen momento para continuar la venta?
https://t.co/0m8r1hEiQW https://t.co/ZdQzixBlbn",,,
"1261083342671413248","2020-05-14 23:57:53","Villa del Parque","Quien me mando a no recibirme antes de la pandemia?",,,
"1261083338548432897","2020-05-14 23:57:52","Ciudad de México","@LuisaAlcalde No mamen, cada día ocupando el gobierno más horas de televisión, ¿informar diario? mucho tiempo para lo que sale en comunicados. Y lo peor ¿en plena pandemia? Osea tenemos problemas más serios que andar promoviendo la compra de votos de forma cínica en televisión.",,,
"1261083329555808257","2020-05-14 23:57:50","San Fernando","Moría Casan cómplice del Dr Muhlberger por difundir que él iba a domicilio a ponerle el suerito para curarlo del #Coronavirus",,,
"1261083326959386625","2020-05-14 23:57:49","Resistencia","En las últimas 24 horas hubo 24 muertes por COVID-19 y 255 casos nuevos en el país https://t.co/jkbRGOtvwZ",,,
"1261083323545329664","2020-05-14 23:57:48","Castilla-La Mancha, España","El Gobierno regional agradece a RECAMDER la implicación en la lucha contra el COVID-19 contribuyendo con 125.000 mascarillas donadas al SESCAM - https://t.co/HIkHTAociF #actualidad #CLM #CastillaLaMancha @gobjccm https://t.co/Z7aWaxXrbk",,,
"1261083323536826369","2020-05-14 23:57:48","veracruz mexico","VIDEO: Vence al COVID-19"," fue dado por muerto y desconectado del respirador https://t.co/kTkzVdsNHR",,
"1261083316247289857","2020-05-14 23:57:47","Puebla, México","al dia cuantas veces leen la palabra covid??? esta de la chingada",,,
"1261083314921910272","2020-05-14 23:57:46","Bolivia","Médicos en Santa Cruz,administran a pacientes con covid-19 positivos Ivermectina,expresaron no interesarles la opinión del ministerio de Salud que se oponen a este medicamento,los resultados dan efectividad en pacientes,seguiremos investigando",,,
"1261083313869111296","2020-05-14 23:57:46","Metropolitana de Santiago, Chile","@alejandramatus El certificado está mal extendido por el médico debería decir neumonía por SARS Covid -2 o bien en la tercera linea debido a o consecuencia de ....
Mal el colega no fue a la clase de confección de certificado de defunción .",,,
"1261083309729370112","2020-05-14 23:57:45","Madrid","Almeida pide al Gobierno que explique la decisión sobre la desescalada
https://t.co/JHZNZj6M10",,,
"1261083309569867780","2020-05-14 23:57:45","Caracas - Venezuela","Coronavirus en Perú: de vender arepas en un mercado a trabajar como médica luchando contra la covid-19 en uno de los principales hospitales de Lima https://t.co/Nx3Pf8kC6f  https://t.co/yU3HRxQMV6",,,
"1261083307611246594","2020-05-14 23:57:44","Bogotá, Colombia","#ReporteCovid19 ""El sector textil ha sido uno de los más afectados por la pandemia. Colombiamoda este año no se detiene, va a funcionar virtualmente y va a tener más de 15 mil participantes "": @IvanDuque  
▶️ https://t.co/50Cl4m7YPK https://t.co/ZIVTzGXBkr",,,
"1261083292373340161","2020-05-14 23:57:41","Quito, Ecuador","Covid negativo. https://t.co/qIfsrHOKox","Estoy vacunado. https://t.co/VUflEZ3mBF",,
"1261083291614134277","2020-05-14 23:57:41","Rosario, Argentina","#AHORA ya acumulamos 19 días consecutivos sin nuevos casos de #COVID__19 en #Rosario . Son 98 y 244  en toda la provincia de Santa Fe desde el comienzo de la pandemia.
1261083285289132035,2020-05-14 23:57:39,""Chillán, Chile","@edu_castillo Juro que siempre quería creer que era sólo un cliché pero lamentablemente no es así, con lo de la pandemia no me ha quedado duda",,
"1261083282533474305","2020-05-14 23:57:39","VALENCIA CARABOBO VENEZUELA","@EneidaLayaPsuv Que falta de respeto al Pueblo Revolucionario. Usted le dio a los Comerciantes Licencia para ESPECULAR. El Pueblo no puede comprar más de 2 productos. Usted representa al Capitalismo Salvaje y más cuando estamos viviendo está Pandemia. #SiElPuebloNoSeArrechaNosJodeLaDerecha",,,
"1261083281342320645","2020-05-14 23:57:38","Caracas","@Daaanielal_ @nypost 🤔🤔
Creo que deberías validar esa fuente.
No colocaron Greta como una experta en Covid, la colocaron como un perfil que puede hablar sobre ella miedos de la pandemia.
Puede ser una idea no muy buena (o ser un poco caza-audiencia) pero eso no lo hace malo o engañoso. https://t.co/rBmfiIab4W",,,
"1261083279656181761","2020-05-14 23:57:38","Panamá","Lástima que no podemos destinar recursos en estos rubros por COVID 19...pero este parate hubiera sido propicio para arreglar desnivel y cambiar alfombra del Maracaná https://t.co/YJW85rqg67","¡Mantenimiento!🏟
La grama del estadio Rommel Fernández, se mantiene en buenas condiciones, tres veces por semana se le aplica abono y químicos más el regado diario esperando a que vuelva a rodar el balón. #ProtégetePanamá #UnidosLoHacemos https://t.co/6IEL15aFnK",,
"1261083278439825410","2020-05-14 23:57:38","Bogotá, Colombia","@DptesRCNIbague @hpalau Gracias Pandemia, que gran reflexión...",,,
"1261083278016217093","2020-05-14 23:57:37","Quintana Roo","https://t.co/YiyXAb2fG1 Coronavirus: ""Se toman decisiones en base a datos con muchas incertidumbres""",,,
"1261083277605117952","2020-05-14 23:57:37","Montevideo, Uruguay","@mariabenitez7 @MartinLemaUy @beatrizargimon Te parece ninguna idea??? 
""NO A LA LUC"" mirá que había carteles bien grandes.
Y lo de chile es por las injusticias sociales sabes cuanto sale un test de covid allá ? 30 dólares, si sos pobre te jodés.
Pero ta seguí en tu mundito nomás.
Suerte!",,,
"1261083277206716423","2020-05-14 23:57:37","Caracas, Venezuela","Víctor Álvarez| Conozca las medidas económicas tomadas por otros gobiernos, para compensar el impacto del coronavirus https://t.co/4dYm6AnpPi",,,
"1261083267954024450","2020-05-14 23:57:35","Santiago, Republica Dominicana","@CorinaPerez @Alfredo 🤔 El dice que la futura generaciones dirán que fuimos exagerados y hace referencia a # de 💀 de las pandemias.
Eso es imposible comparar por dos razones:
1) Pandemia no se refiere a # de 💀
2) Los avances en tecnología y medicina son por muchos superiores a los de esas épocas.",,,
"1261083265018081281","2020-05-14 23:57:34","Venezuela","¿Te enteraste?
100 mil pruebas de despistaje de COVID-19 aplicará Venezuela cada 24 horas, durante los próximos 10 días.
Un millón de pruebas abarca la 1.ª fase de esta ofensiva «que será más radical, para descartar contagio de coronavirus», dijo Pdte. Maduro.
1261083264552513536,2020-05-14 23:57:34,La Boca. Buenos Aires. ,¿Ya sacó una canción sobre la pandemia el rapero más grande y oportunista del mundo?,
1261083260110675971,2020-05-14 23:57:33,""Cali, Colombia","En la Comuna 18, autoridades sanitarias no dan tregua contra el Coronavirus https://t.co/x7VRslPWlb",,
"1261083259892531205","2020-05-14 23:57:33","Calle 129 e/ 51 y 53. CP 1925","El @SaludBAP trabaja en la búsqueda de un tratamiento de pacientes con Coronavirus.
Si cursaste COVID-19, te recuperaste y querés ser donante de plasma consultá  en el  0800-222-0101.📱
@saludbap @DrDanielGollan @nkreplak @HospitalesBAP @sangrecirculando @provinciaba @leone3116 https://t.co/4wdjg8LDJg",,,
"1261083255845117959","2020-05-14 23:57:32","Bogotá, D.C., Colombia","@ricarospina Karina Bocanegra, diputada de Leticia, está #AlAire en #YoMeCuidoYoTeCuido y habla sobre situación por el #coronavirus en la región.",,,
"1261083255618457601","2020-05-14 23:57:32","veracruz mexico","Gracias a plasma de donadores, abuelita vence al COVID-19 https://t.co/qlkEscvkM4",,,
"1261083252036644864","2020-05-14 23:57:31","México","Una vez que concluya la pandemia del COVID-19, el alcalde de @gobtijuanamx, @ArturoG_BC, buscará la recuperación de la economía y el rescate de los empleos en #Tijuana. #NuevaNormalidad https://t.co/I9YK3oSzh1",,,
"1261083250342211584","2020-05-14 23:57:31","Vitacura, Chile","La ancha comisionada se saca la careta y utiliza la pandemia para querer instaurar un sistema económico socialista mundial.
@carreragonzalo
@melnicksergio
@tere_marinovic
@sergioulloa1
@JFCuevasVila
@gene_llerena
https://t.co/ixaU182dJX",,,
"1261083243664867328","2020-05-14 23:57:29","Bogotá, D.C., Colombia","YA ESTAMOS EN VIVO en nuestro WEBINAR - ""COVID-19: Retos y perspectivas de empleabilidad y desarrollo territorial"" donde podrán participar y escuchar a los representantes gremiales de las asociaciones de #EgresadosUD 
1261083243304103941,2020-05-14 23:57:29,""Arequipa, Peru","No solo los Jóvenes, vence al COVID-19; así como No solo los Ancianos, son vencidos por COVID-19; el coronavirus, es el virus causante de una enfermedad de pronóstico reservado. https://t.co/mQKREJU8dT","Doña María es la peruana más longeva que venció al COVID-19 y sabemos que como ella hay más personas que luchan para salir adelante en estos días.💪🏽
¡Sigamos juntos en esta batalla!
1261083243043930112,2020-05-14 23:57:29,""Pachuca, Hidalgo","Luego de que en un medio y en redes sociales fuera difundido un presunto caso de Covid-19 en el mercado de la Aquiles Serdán, en Pachuca, autoridades sanitarias descartaron esto y corroboraron que en este lugar siguen con las medidas sanitarias.
https://t.co/Bht8Fcj5NS"
"1261083240573677569","2020-05-14 23:57:29","Ciudad Autónoma de Buenos Aire","@ElPresto2Ok @paohermida Hay demasiados muertos por “neumonía atípica” que raro no? Será un eufemismo para denominar al Covid 19",,,
"1261083237826416641","2020-05-14 23:57:28","Miami, FL, USA","#PanoramaDelDía OMS reporta más de 4,24 millones de casos de coronavirus a nivel global y 294.046 muertes https://t.co/d1QmMsX19M",,,
"1261083237721477120","2020-05-14 23:57:28","Leon Guanajuato Mexico","Para evitar contagiarte del #coronavirus, recuerda que el cuidado comienza por nosotros mismos.
En esta fase tres, más que nunca, #QuédateEnCasa🏠 https://t.co/WPdh08KHdz",,,
"1261083237281075200","2020-05-14 23:57:28","Ponce, PR","Que se acabe el coronavirus ya 🙏🏾",,,
"1261083236228358145","2020-05-14 23:57:27","San Salvador, El Salvador","@mcrlos31 @MedicoSV20 Se la cerraron Sami. Leí que Twitter iba a estar depurando las cuentas no verificadas que compartan información acerca del Covid.",,,
"1261083232814145536","2020-05-14 23:57:27","Santiago de Chile","#Covid_19 🔴 EN VIVO: ""Pueden haber muchos ventiladores, pero sin el personal con competencias para operarlos, no va a servir de nada"" - Ma. Angélica Baeza, pdta. Colegio Enfermeras.
Facebook Live: https://t.co/1bVmfxVMj9
YouTube: https://t.co/FiegVzNy5D",,,
"1261083231656579073","2020-05-14 23:57:26","Dominican Republic","Director del Comité de Gestión Sanitaria ante COVID-19 pide extender estado de emergencia https://t.co/EtKdxkhJha",,,
"1261083230758940673","2020-05-14 23:57:26","Buenos Aires 678 - Corrientes","Dio negativo a Covid el camionero detectado con fiebre en Ituzaingó https://t.co/YsX3DuNVqd vía @nortectes",,,
"1261083230071066627","2020-05-14 23:57:26","España","#TeleconsultaCovid19 es una plataforma para atender a los venezolanos dentro y fuera del país en medio de la crisis que ha generado el COVID-19. Si necesitas orientación médica envía un mensaje vía WhatsApp al: +591 62580044 https://t.co/PoYgh5ROVE",,,
"1261083228401737730","2020-05-14 23:57:26","martinez","@AriqueMaulen @pablo14981 Moria haciendole propaganda el mes pasado, diciendo que tenia el suerito para eliminar el coronavirus @A24COM tiene la culpa tambien, poner semejante ignirante a conducir",,,
"1261083225075712002","2020-05-14 23:57:25","Venezuela","#EnVideo | Nuestro Presidente CJ #FANB @NicolasMaduro, informó la confirmación de 15 nuevos casos de #COVID_19 en las últimas 24 horas, importados de los países: Colombia, Brasil, Ecuador y Chile
1261083224228327425,2020-05-14 23:57:25,Cd. Juarez / Chih,No precisaron el número de personas contagiadas #ElPaso #Coronavirus #Covid19 https://t.co/4Aq2bg5Srg,
1261083222349352960,2020-05-14 23:57:24,México,Más de 8 mil filtros sanitarios contra el COVID-19 ha instalado SSM durante la contingencia https://t.co/f6MmOiP9zs,
1261083220453588993,2020-05-14 23:57:24,Guatemala,""Acciones en aeropuertos del mundo post covid
https://t.co/vuvuwlXcTF",,,
"1261083220063539201","2020-05-14 23:57:24","México. CDMX","Alguien que me explique.
¿Porque si el riesgo es mayor que cuando empezó la cuarentena se debería de regresar a las actividades? 
Las cifras solo han aumentado, mayor num de muertes, mayor casos de enfermos = mayor riesgo de contagio. 
1261083219568574464,2020-05-14 23:57:23,Argentina,""Según el presidente comenzará un plan de vivienda, la vinchuka toloseña es adicta al afanó mediante la obra pública.
Punto a parte los 7500 puestos de trabajo cómo carajo los va a repartir,?🤔 Pandemia de por medio
Promesa= al 20% para jubilados.hdp",,,
"1261083218327015425","2020-05-14 23:57:23","Colombia","Soy la única a la que se le ocurre renunciar al trabajo en plena pandemia.🤷🏻‍♀️",,,
"1261083215256793094","2020-05-14 23:57:22","Mexico","@lopezdoriga Y tu reporte donde habla de China ocultando esta pandemia? Pfff",,,
"1261083209951055873","2020-05-14 23:57:21","Madrid, España","@SdeStendhal Siempre hay alguien que quiere opinar  a ""toro pasado"", es decir cuando ya ha sucedido. Los muertos anteriores a la noticia del conocimiento de Covid no entran en las mates. Menos mal pues tendrías que cortarte enteras las manos.",,,
"1261083209791680513","2020-05-14 23:57:21","Valledupar, Cesar, Colombia","Seis muertos en la  Costa por Coronavirus"," preocupación por el  el incremento de casos  en la región https://t.co/q1TRzteHj2 via @elpaisvallenato https://t.co/31jvBzGSQc",,
"1261083198857129988","2020-05-14 23:57:19","Castellón","Que pereza me da todo lo del #coronavirus ...",,,
"1261083198790021127","2020-05-14 23:57:19","San José, Costa Rica","@misolisq Pues últimamente parece que es así, se le aprueba todo al gobierno con la excusa de la pandemia y sin ningún compromiso real de  contención del gasto, al contrario ha mostrado q no tiene ninguna intención de hacerlo.",,,
"1261083196655108096","2020-05-14 23:57:18","Entre Ríos, Argentina","El incremento de casos de Covid 19 se debe a que https://t.co/Zl2yN51KYN",,,
"1261083195086438403","2020-05-14 23:57:18","Mendoza - Argentina","“normalidad” con mas emprendendores.
I just saw POST CORONAVIRUS: LA HORA DE LOS EMPRENDEDORES. - Click to see also ☛  https://t.co/NAspqtXFVr",,,
"1261083194738106368","2020-05-14 23:57:18","Chile","Nueva York en alerta por extraña enfermedad que afecta a niños con Covid-19 https://t.co/zG6DxfDrOT vía @RFI_Es",,,
"1261083194398584836","2020-05-14 23:57:17","Táchira, Venezuela","Balance de coronavirus subió 15 infectados https://t.co/Sr02w7ffUT",,,
"1261083193463185409","2020-05-14 23:57:17","Guatemala","Empresa dedicada al traslado de paquetería y mensajería GUATEX, por medio de un comunicado informó que uno de sus colaboradores ha dado positivo para COVID-19. https://t.co/198sBuvwUe",,,
"1261083193098330112","2020-05-14 23:57:17","Argentina","Nos sumamos a la campaña de  @Prensaclinicas y @amhclinicas para la donación de plasma. 
Si tuviste #Covid_19 y te recuperaste podés ayudar💪 
📧plasmacovid@hospitaldeclinicas.uba.ar 
📞11-3614-2839 (lun. a vie. de 9 a 13).
▶️ @cuervotinelli https://t.co/hK3FtwXFww",,,
"1261083184625782786","2020-05-14 23:57:15","Ciudad de México","Mueren 428 de Covid-19 en Reino Unido #UnPocoMenos https://t.co/kMuh6DKWuC",,,
"1261083183635992577","2020-05-14 23:57:15","Santa Ana, El Salvador","Esto es complejo y serio... mientras más tiempo dejen la cuarentena absoluta, más difícil será hacer un retorno a labores ordenado y controlado. Es una olla de presión. Los políticos deben trabajar ya en serio en controlar la pandemia, y tomar medidas para no colapsar la economía",,,
"1261083182826426368","2020-05-14 23:57:15","Santiago Chile","Hay suficientes problemas y requerimos focalizarnos en lo central como para que la señora ministra de la Mujer le meta mas pelos en la sopa. 
Que el Gobierno se concentre en la pandemia y evite mensajes que distorsionan aumentan la confrontación. https://t.co/VtXjQL0N3v","Ministra de la Mujer acusa que hay movimientos feministas “que buscan el caos, la destrucción y la descalificación” https://t.co/DUaD3kJdFV https://t.co/rp6TLmIEUq",,
"1261083178359500801","2020-05-14 23:57:14","Argentina","#Coronavirus en la #Argentina: hubo 24 muertes y 255 contagiados en un día https://t.co/xl3exxyIiD",,,
"1261083175884926983","2020-05-14 23:57:13","Montreal canada","El epidemiólogo de la Casa Blanca dijo que reabrir la economía de EEUU “sería contraproducente” frente al coronavirus Covid-19 - Infobae https://t.co/uhSYc5CRKA",,,
"1261083174702120962","2020-05-14 23:57:13","Madrid, Spain","@JUANPEPZ @Entropia_social @Cleopatroll @pnique Todo muy coherente, la pandemia es culpa de los ricos, los papeles de panama, Franco y algún accidente de tráfico muy grande. De verdad que esa dieta a base de pulgas no os aporta los suficientes nutrientes al cerebro.",,,
"1261083174639198208","2020-05-14 23:57:13","Rosario - Santa Fe - Argentina","Un basquetbolista argentino regresó de 🇮🇹Italia y dio positivo por #coronavirus😷
https://t.co/liQXHSV28e",,,
"1261083173783552002","2020-05-14 23:57:13"," Peru","MI TÍA YA NO ME PUEDE PAGAR LA ESCUELA XQ NO LE ESTAN PAGANDO X ESTO DEL COVID Y EL COLE ME HA QUITADO LAS CLASES,NO ME PUEDE PASAR A UN ESTATAL XQ NO HAY VACANTES. HELP ME",,,
"1261083170763608066","2020-05-14 23:57:12","Ciudad Autónoma de Buenos Aire","@susana68505481 Los casos q parecen ahora no son del lunes hasta hoy... Por ahí no sabias, y duele q se hagan políticas berretas  con esta pandemia y con la salud de la gente.. Averiguame q esta pasando en la matanza y luego hablamos",,,
"1261083163239026689","2020-05-14 23:57:10","Valledupar-Cesar-Colombia","#Coronavirus ya la gente no se muere de otra cosa 🤨",,,
"1261083160898568194","2020-05-14 23:57:10","Colombia","Ya me di cuenta que si me da Covid muero primero de inanición, que por las afecciones respiratorias. Hoy casi no soy ni capaz de levantarme a cocinar. 😔",,,
"1261083155894800391","2020-05-14 23:57:08","Madrid, España","@masturbamentesv @lisandromembre @joelrod09029946 @nayibbukele Cabal debería de estar con más conciencia porque el Covid paga fuerte... y más con patologías previas. Grupo de riesgo.",,,
"1261083155483811841","2020-05-14 23:57:08","Chile","@soloporloeterno @ccgm14 @mbachelet Y ella además no tuvo q reconstruir! Le entregó a @sebastianpinera  un pais en el suelo, fisica, mental y económicamente y ahora quiere administrar la Pandemia❓ con que cara y habilidades❗xD❗",,,
"1261083149565603841","2020-05-14 23:57:07","El salvador","pooota ya cambiemos el tema !!! estamos en medio de un problema serio que es la pandemia y otros dando se verga porque este dijo esto y aquella esto !!! nombe seamos serios. 💪 👊#lapoliticaenmipaisdaasco",,,
"1261083149099925504","2020-05-14 23:57:07","Ciudad de méxico","Sería una mamada que a mí, que ni he salido a la verga me de el puto covid y a amlo no. Esos pedos ya son con Diosito 😒 NOOOOMAS QUIEROOO EHHH DIOSITOO NOMAAAAASSS! https://t.co/p7A2tQqplt","Ya pídannos perdón por votar por esta pesadilla. https://t.co/Wlf3aPHcEu",,
"1261083147296522240","2020-05-14 23:57:06","Montevideo, Uruguay","Más datos para entender mejor el contexto COVID-19 en Uruguay 👇 https://t.co/Bfeyqxg2aO","HILO - COMPORTAMIENTO SOCIAL- CONTEXTO COVID-19. Casi 1 de 5 adultos uruguayos estuvo permanentemente en su hogar y otro 47% salió sólo para compras/actividades básicas (Encuesta 2-3 Mayo). Respecto al mes previo, cayó 6 puntos el porcentaje que estuvo todo el tiempo en su hogar. https://t.co/qelcT0Pb0x",,
"1261083145400705024","2020-05-14 23:57:06","Bogota","@RevistaSemana @IvanDuque @QuinteroCalle Esa es la clave del éxito de Medellín en el control de la Pandemia, el trabajo en equipo, el Alcalde de ejemplo y no antepone sus vanidades a las necesidades del pueblo, F E L I C I T A C I O N E S",,,
"1261083140996677634","2020-05-14 23:57:05","Lima","@pattyulloque Traguen su Covid Chicken, babozasos",,,
"1261083135585943552","2020-05-14 23:57:03","México","@lopezdoriga @lopezobrador_ Así como estuvo al pendiente de la pandemia, la economía, la inseguridad y Pemex? 
Nos pues ya valió madres.",,,
"1261083134898077696","2020-05-14 23:57:03","Valencia, España ","@KrakenRamen En realidad la tercera es una partida de rol en vivo que se están marcando por todo USA con el COVID.",,,
"1261083123577753604","2020-05-14 23:57:01","San Salvador, El Salvador","#ClasePolítica | El COVID causa hoy 3 muertos en El Salvador, pero ARENA y FMLN no quieren prolongar la Ley de Emergencia 15 días
Nota completa: https://t.co/HuDGz7oZSK https://t.co/Fsu7paAhic",,,
"1261083123175116801","2020-05-14 23:57:01","Bogotá, D.C., Colombia","@JulianUni @RAEinforma Yo creo que es ""Pandemia""",,,
"1261083120180301824","2020-05-14 23:57:00","valledupar cesar ","SOS.
AMAZONAS,ADEMÁS DEL DENGUE Y PALUDISMO,AZOTADA POR EL CORONAVIRUS,INFRAESTRUCTURAEN SALUD,DEFICIENTE?",,,
"1261083119937105920","2020-05-14 23:57:00","Atlanta, GA","🎧#Podcast ¿En qué consiste la rara enfermedad de niños asociada al nuevo coronavirus? El @drhuerta habla de cómo en niños se ha detectado una enfermedad bautizada como síndrome inflamatorio polisistémico pediátrico que podría estar relacionada al covid-19 https://t.co/cm9XZF26mO https://t.co/Y9cOIj8fG1",,,
"1261083119521869826","2020-05-14 23:57:00","Venezuela","@ginettegm Si todo es un sabotaje, menos el Coronavirus . Ni por el co.. dicen que el virus fue un sabotaje.. así son de mentirosos..",,,
"1261083117957382149","2020-05-14 23:56:59","CHILE","@Tele13_Radio @izkia @colmedchile Está mostrando su verdadero objetivo la dostora. 
Dijo “gobernar la pandemia”, está kuku kuku. 
Pero bien que se muestre como es:
UNA OPERADORA POLÍTICA.
QUE FRACASARÁ igual que la ignorante de BSanchez. 
(Muchos ignorantes siguiéndola, bajo CI)",,,
"1261083117172985864","2020-05-14 23:56:59","Yautepec Morelos","@ElGab La pandemia en tiempos de cretinismo",,,
"1261083112836136962","2020-05-14 23:56:58","México.","Cálmese doñita que esto es una pandemia, no viernes 13 https://t.co/BBIrFCgNbi",,,
"1261083104493604864","2020-05-14 23:56:56","Mexico","#COVID19: Reconocen autoridades de #Cozumel que #COVID-19 los forzaría, de ser necesario, a disponer del recurso del Fortaseg. https://t.co/cWlyzXWSgx",,,
"1261083103377920001","2020-05-14 23:56:56","Buenos Aires, Argentina","Estoy escuchando un periodista em TN que dice: “la pandemia es una realidad en la que tendremos que vivir, una nueva realidad”. Parece que predicen un nuevo paradigma de orden social: la “nueva normalidad”.",,,
"1261083101159141377","2020-05-14 23:56:55","Madrid, España","Coronavirus: guía para volver a abrir tu establecimiento https://t.co/kGPK7le8MU #alarmas #adtalarmas",,,
"1261083100647510017","2020-05-14 23:56:55","México","Muertos por Covid-19 superan los 300 mil en todo el mundo https://t.co/uYZWqNqDyd via @El_Universal_Mx",,,
"1261083099556982784","2020-05-14 23:56:55","San Miguel, Chile","@JosefinaRicci2 Empatando un hecho imprevisto, con una pandemia para la cual se ""vienen preparando desde enero""? Ok... Hazte ver",,,
"1261083097954648066","2020-05-14 23:56:55","CDMX","@News_Stefano @MaxKaiser75 @JLozanoA Parte 2
5. Falto incluir si negocios, ni empresas ni progreso ni insumos (ni para la pandemia ni para nada) y lo de su deuda pues.... De dónde cree  que está saliendo lo que le inyectan a Pemex?
6. Van a crear una nueva categoría para Bartlett? 
Infórmese.....",,,
"1261083095467528192","2020-05-14 23:56:54","Santa Tecla, El Salvador","@BurgosSV @Iminyourhear1 @AsambleaSV @waraujo64 Puesmis papás ya murieron hace años de cáncer esposa eh hijos no tengo gracias a Dios y por ello acá estoy tranquilo guardando cuarentena desde marzo 14 viviendo tranquilo hermana hay una pero ni modo. Yo esperando lo que diga Dios si muero por asalto accidente cancer o de covid",,,
"1261083091193475074","2020-05-14 23:56:53","Honduras","Covid-19 acaba con 36.5 millones de empleos en ocho semanas en EE.UU - https://t.co/VQqAsGaZy7 https://t.co/5jsnB5Dbhp",,,
"1261083086621675520","2020-05-14 23:56:52","Centro de la Ciudad de México","En la sesión de comisiones celebrada el miércoles 13 de mayo, el diputado puso en duda la existencia pacientes con coronavirus, pues se habla de enfermos que nadie conoce https://t.co/t3tFOIlnn1",,,
"1261083086369861632","2020-05-14 23:56:52","Distrito Federal, México","La música que se está componiendo en la pandemia no es la misma",,,
"1261083084709081090","2020-05-14 23:56:51","León, Guanajuato","Me caga escuchar las conversaciones fatalistas sobre el covid 19 del casero con los coinquilinos que jalan de internos",,,
"1261083083542913024","2020-05-14 23:56:51","Tepic, Nayarit","Mijas, el Covid no es Varicela, si les da una vez les puede dar de nuevo; así que no crean que ir a una fiesta a qué se les pegue los va a ayudar, menos si no salen asintomáticos https://t.co/xlftEQbq9W",,,
"1261083081513074691","2020-05-14 23:56:51","Yucatán, México","Falta coordinación en estrategia contra Covid-19: CCE https://t.co/kev5hKNvrm vía @El_Universal_Mx",,,
"1261083079638167552","2020-05-14 23:56:50","Santa Cruz, Bolivia ","Se cae de espaldas si se enteran que a los pacientes con COVID en garajes y se mueren esperando tanques de oxígeno en Santa Cruz.",,,
"1261083076152745985","2020-05-14 23:56:49","Bogotá, Colombia","COVID-19 hoy https://t.co/gaJjkUxWMU",,,
"1261083075641040897","2020-05-14 23:56:49","bucaramanga, colombia","Coronavirus en Colombia hoy 14 de mayo: récord de 680 casos nuevos en un día https://t.co/A4yM502Mn8 @jmontoyabozzi @MLRueda1 @rijara20 @periodico15 @jtovar45 @UnabRadio @ComSocial_unab @ManoloFrancoA @YolandCarrillo @florezjavier @PipeZarruk @Apinedapalacio @mariaxmantilla",,,
"1261083074193952768","2020-05-14 23:56:49","Lomas de Zamora, Argentina","#RePost
.
.
.
@martinchoren_
Esta tarde recibimos a la Secretaria de Coordinación Militar en Emergencias del @mindefarg inesbarbozaok y el General Nestor D’ambra, en el Centro de Aislamiento Especial de Covid-19… https://t.co/cmu4eAV1KZ",,,
